Gene ID,Intron Length,Exon Length
Cre10.g449250,3488,3903
Cre14.g625150,7831,3631
Cre03.g166300,1335,664
Cre12.g500950,5095,1705
Cre07.g327750,5909,5352
Cre07.g327200,1501,2260
Cre02.g086250,177,2382
Cre16.g681450,8386,4090
Cre01.g035400,5937,5069
Cre01.g024400,4023,5298
Cre16.g667729,9174,5142
Cre14.g608950,1310,835
Cre13.g579950,4150,1684
Cre12.g509850,623,10638
Cre12.g549950,1560,1657
Cre02.g111850,996,5419
Cre02.g146200,3980,1993
Cre09.g401441,0,0
Cre12.g484500,1240,1091
Cre13.g565750,27941,5834
Cre07.g317650,8813,3583
Cre12.g500600,269,1283
Cre08.g375350,2475,2126
Cre02.g142186,5867,2964
Cre01.g039950,7691,3397
Cre01.g028450,6587,1976
Cre13.g568700,12312,5282
Cre17.g745197,4197,2276
Cre12.g552005,228,752
Cre03.g148100,1802,1246
Cre07.g324550,6142,2657
Cre12.g557078,2708,4511
Cre12.g552001,4057,2592
Cre17.g697850,629,2780
Cre12.g552550,1886,1773
Cre03.g186350,3959,2269
Cre06.g291750,9126,7735
Cre02.g087750,11250,4411
Cre04.g215952,0,0
Cre04.g215950,3362,3509
Cre12.g542202,3731,1410
Cre12.g542200,3127,1712
Cre10.g458100,4353,2068
Cre12.g484350,9673,3892
Cre03.g203850,5292,2253
Cre02.g143587,3758,4394
Cre07.g323700,4312,2843
Cre03.g179800,483,1056
Cre04.g229250,995,4106
Cre06.g254240,2141,980
Cre15.g640101,14436,6975
Cre15.g640100,4709,2873
Cre13.g590150,21778,9953
Cre17.g745997,2670,1794
Cre04.g229700,4409,2389
Cre12.g523700,1133,1951
Cre03.g151900,282,822
Cre12.g529751,5068,2629
Cre08.g378351,1980,684
Cre09.g390250,1251,6340
Cre10.g445226,13604,6984
Cre16.g660050,4846,2611
Cre03.g192201,7113,3501
Cre10.g441900,889,1112
Cre06.g278135,4093,972
Cre14.g610250,0,0
Cre12.g534151,13538,6328
Cre01.g050700,8778,4305
Cre06.g263700,3515,2525
Cre17.g736250,6397,4854
Cre14.g608970,600,1732
Cre12.g520173,13935,7343
Cre05.g248550,6792,8104
Cre09.g394806,504,3957
Cre17.g706800,1712,1064
Cre10.g440050,2130,1897
Cre12.g509700,3885,1682
Cre12.g506500,0,0
Cre12.g503750,11283,4866
Cre14.g628600,24001,10197
Cre09.g400256,2464,1933
Cre02.g084250,10801,5980
Cre09.g400250,710,3661
Cre09.g398450,662,1378
Cre16.g675749,1798,857
Cre10.g443500,3108,2246
Cre09.g389300,8152,3676
Cre02.g089500,4191,2151
Cre09.g408400,0,0
Cre02.g090500,2156,4585
Cre02.g113900,1476,1611
Cre06.g266150,3436,2436
Cre01.g049117,1295,898
Cre01.g016200,12204,5057
Cre01.g003600,0,0
Cre15.g639350,13356,9315
Cre13.g563100,918,788
Cre07.g314676,0,0
Cre17.g704950,4627,9064
Cre12.g556650,9755,3733
Cre03.g177350,2679,2304
Cre12.g556653,18601,10402
Cre14.g616950,1233,2018
Cre06.g290400,12855,5214
Cre03.g152900,2664,1947
Cre15.g643028,8806,6135
Cre12.g543550,3031,1795
Cre12.g543000,3886,1433
Cre04.g226700,35702,18298
Cre14.g632807,3704,2290
Cre01.g020400,9578,2135
Cre12.g540200,3657,3914
Cre13.g581300,10145,9999
Cre13.g606962,3628,4045
Cre03.g206250,3124,2159
Cre03.g146367,5711,3353
Cre06.g279650,3425,2095
Cre05.g237200,17722,9071
Cre06.g287176,2030,4851
Cre03.g201327,10466,2984
Cre07.g346698,15756,9857
Cre06.g278139,3760,1961
Cre09.g405750,2930,2697
Cre01.g009676,0,0
Cre06.g269544,5642,6132
Cre06.g268501,1350,3481
Cre02.g077700,3364,5692
Cre06.g262977,2451,2660
Cre01.g022800,3897,2595
Cre07.g321800,534,1295
Cre07.g329650,2947,1635
Cre01.g048300,499,3452
Cre12.g513500,3026,3627
Cre03.g157501,71,2620
Cre17.g733026,5099,1550
Cre14.g620050,5622,2893
Cre17.g733752,4065,3859
Cre14.g627000,9814,4589
Cre17.g733750,10308,3842
Cre09.g398500,4895,2598
Cre03.g156100,3800,3045
Cre17.g734250,6603,5298
Cre17.g740470,2796,981
Cre09.g394621,31005,13062
Cre03.g207918,384,2157
Cre13.g566050,1136,989
Cre17.g720500,2378,4363
Cre09.g398150,347,3274
Cre10.g435300,15549,5452
Cre12.g532300,2857,1872
Cre06.g267350,3076,2815
Cre12.g522150,1235,2265
Cre16.g656600,437,1993
Cre12.g537150,9833,3682
Cre16.g667050,2875,2334
Cre12.g555350,2848,2480
Cre15.g637602,8836,3746
Cre09.g415650,16581,6343
Cre10.g447550,2832,4589
Cre12.g488752,16791,8449
Cre09.g410050,13825,5471
Cre07.g338950,704,7731
Cre15.g638401,594,4277
Cre15.g638400,2343,1160
Cre02.g147550,1589,1982
Cre13.g572350,3679,2496
Cre29.g757847,0,0
Cre16.g678549,3600,1751
Cre06.g263357,10491,4219
Cre02.g078804,1205,2809
Cre12.g530650,5633,4865
Cre11.g467676,1711,8680
Cre13.g578051,4595,4385
Cre13.g578050,4942,2188
Cre14.g610801,1046,2815
Cre07.g357350,2113,1689
Cre01.g010450,2773,1129
Cre10.g461874,0,0
Cre13.g580300,3078,1634
Cre10.g423550,3022,2148
Cre05.g234400,19475,8954
Cre01.g000800,7820,2444
Cre12.g541150,6010,2199
Cre14.g623650,6528,3252
Cre01.g037450,0,0
Cre17.g747297,2400,1793
Cre15.g642050,10775,5562
Cre03.g167712,5896,2986
Cre17.g729301,2427,1588
Cre09.g399923,174,5697
Cre02.g094500,0,0
Cre06.g280000,5852,4085
Cre10.g448850,2978,2913
Cre12.g557503,16201,4678
Cre09.g398104,3347,4097
Cre07.g343466,183,2178
Cre02.g098300,5245,2350
Cre03.g176550,5308,2518
Cre06.g284850,61178,15689
Cre12.g484050,1669,1305
Cre06.g289300,448,3483
Cre02.g140921,0,0
Cre06.g292050,8823,4587
Cre02.g105800,3868,4743
Cre09.g390134,12716,5462
Cre11.g467522,6233,3716
Cre07.g356350,2354,3212
Cre07.g352300,1841,1490
Cre03.g143867,867,2364
Cre06.g284750,7578,2741
Cre17.g705778,4121,2290
Cre03.g155450,1996,3375
Cre02.g104400,1661,4600
Cre06.g278296,1324,3567
Cre16.g651000,7882,3076
Cre01.g029600,3968,2171
Cre06.g278295,2533,3978
Cre06.g278292,14216,6063
Cre06.g278293,13525,5372
Cre06.g278290,100,2113
Cre03.g188250,2034,2868
Cre06.g296936,1967,1048
Cre01.g005350,555,2056
Cre11.g467679,6480,5064
Cre06.g278298,648,2453
Cre06.g278299,0,0
Cre02.g143000,775,2306
Cre12.g560200,1501,1261
Cre02.g143007,3476,2291
Cre03.g199150,1195,1349
Cre12.g531651,1155,1047
Cre02.g113350,15940,7927
Cre03.g143847,3551,3838
Cre10.g465050,552,3989
Cre13.g598957,0,0
Cre10.g454734,17142,6546
Cre10.g453100,22713,6603
Cre16.g658600,2972,1519
Cre10.g461750,24885,7502
Cre03.g186100,3151,2049
Cre07.g338650,1413,1612
Cre12.g524250,2822,2128
Cre12.g524700,911,2259
Cre09.g389200,3318,1996
Cre17.g712950,16470,8337
Cre06.g278175,5133,2066
Cre16.g674515,8783,3601
Cre12.g534930,0,0
Cre06.g278174,1130,1891
Cre01.g021050,974,1467
Cre06.g278173,12393,5359
Cre09.g417025,80,1451
Cre07.g316526,2772,2129
Cre04.g218600,6999,3870
Cre16.g677300,7007,2695
Cre04.g215702,805,2536
Cre01.g047229,2187,2154
Cre01.g007600,16641,2793
Cre07.g321650,1205,3316
Cre17.g724500,12088,6632
Cre06.g294100,6179,3087
Cre10.g437300,4484,13131
Cre03.g198288,35359,12268
Cre17.g728300,12462,3495
Cre03.g170250,4399,2131
Cre14.g612400,25119,9934
Cre07.g315150,1272,1145
Cre04.g215600,8979,3457
Cre02.g075700,2174,1137
Cre08.g361600,5228,2468
Cre13.g585100,9351,3296
Cre06.g257600,17188,11255
Cre13.g573550,3540,5946
Cre02.g095079,3845,3786
Cre11.g482650,3577,2419
Cre06.g283950,577,1117
Cre07.g329900,7048,5996
Cre06.g299300,5834,2094
Cre17.g715450,1166,2555
Cre02.g095070,1845,1576
Cre02.g095073,2779,2503
Cre02.g095072,1324,1290
Cre02.g095075,400,2453
Cre02.g095074,9957,4714
Cre17.g715900,6091,2877
Cre13.g579017,4553,1120
Cre11.g467584,1060,3614
Cre11.g467585,5808,5576
Cre10.g426250,1702,1216
Cre11.g467587,4139,2494
Cre11.g467580,16969,9658
Cre11.g467581,10479,11628
Cre11.g467850,10734,6579
Cre11.g467583,412,4790
Cre16.g659667,3436,2854
Cre04.g227200,1261,6390
Cre11.g467588,7474,5044
Cre11.g467589,7453,5030
Cre01.g030300,7581,4542
Cre12.g490950,16666,6946
Cre03.g175850,2079,1742
Cre01.g004000,4403,1782
Cre17.g698266,3232,1128
Cre03.g159100,925,1619
Cre13.g564100,3135,5403
Cre12.g561550,4650,3831
Cre02.g112333,6619,5037
Cre07.g312500,3472,2720
Cre02.g142750,20750,12051
Cre09.g392282,6607,13334
Cre16.g649000,15335,7258
Cre03.g172650,5806,2459
Cre14.g625650,529,1520
Cre05.g237000,6222,2348
Cre02.g095294,573,1948
Cre05.g244250,35396,13723
Cre03.g149350,14482,7827
Cre12.g492550,9869,5668
Cre12.g556000,6060,2509
Cre09.g386949,3495,1700
Cre03.g187500,1355,2867
Cre10.g460400,10027,4583
Cre03.g144847,7056,9355
Cre07.g312850,3087,1829
Cre06.g280385,4771,4124
Cre09.g397697,4997,2022
Cre16.g680790,560,5257
Cre09.g391060,1495,1414
Cre14.g630750,25848,9962
Cre14.g632823,759,1032
Cre04.g221700,1961,1762
Cre10.g421150,9170,9742
Cre16.g693819,5142,3678
Cre01.g025600,261,2233
Cre07.g313050,2267,1781
Cre09.g416309,3871,2069
Cre13.g590700,3826,2955
Cre16.g678300,593,5038
Cre08.g374150,1893,2858
Cre17.g714500,0,0
Cre08.g365150,3032,5675
Cre03.g181650,852,1489
Cre08.g378100,648,1383
Cre12.g527500,1328,2753
Cre10.g430650,6194,3742
Cre10.g430300,3826,2417
Cre16.g676197,10894,3785
Cre14.g613750,8408,7413
Cre27.g757197,15431,6529
Cre14.g613200,5570,2312
Cre05.g234664,4811,1831
Cre05.g241550,76,1465
Cre07.g338700,13249,4006
Cre01.g040300,4293,1474
Cre05.g234665,7778,3883
Cre09.g414250,1345,2222
Cre05.g234666,5876,3247
Cre03.g205700,17307,9309
Cre05.g234667,3623,2993
Cre06.g255600,5189,2710
Cre03.g167150,6303,2356
Cre05.g237500,2045,1908
Cre14.g620600,4453,2394
Cre07.g354700,1164,2747
Cre06.g271200,4879,2522
Cre03.g200431,1886,2016
Cre06.g252700,4663,2243
Cre11.g476800,4071,1965
Cre12.g491600,15993,6076
Cre14.g630907,21105,4956
Cre10.g444500,2633,1222
Cre01.g000650,4190,3771
Cre02.g098950,1001,2180
Cre06.g261950,2716,1091
Cre07.g325550,8983,3586
Cre09.g402663,5978,3578
Cre02.g116050,15535,8677
Cre02.g116500,3242,2787
Cre09.g410150,1818,3243
Cre07.g342250,510,1167
Cre06.g253600,1302,6229
Cre12.g537300,3431,2118
Cre10.g425700,3866,3645
Cre05.g234976,7102,4409
Cre02.g083259,0,0
Cre01.g002234,7039,3914
Cre10.g425251,45303,23367
Cre16.g684505,421,2769
Cre16.g684500,623,1178
Cre09.g402886,852,1236
Cre01.g012200,17588,13765
Cre03.g162650,2600,2616
Cre16.g655800,5872,2912
Cre09.g394600,3518,2777
Cre01.g048501,2676,1865
Cre12.g493600,6215,6016
Cre13.g564812,15293,8744
Cre01.g032950,1471,1072
Cre10.g424250,2740,1483
Cre13.g604050,17458,12108
Cre09.g387652,5234,2072
Cre02.g110900,6055,2808
Cre12.g559554,231,640
Cre12.g559555,8419,3708
Cre02.g101150,20055,9363
Cre12.g559553,0,0
Cre12.g559550,561,1075
Cre17.g697701,0,0
Cre01.g066917,2404,1002
Cre15.g641350,3155,3088
Cre16.g676850,10126,3221
Cre03.g181900,1662,1911
Cre08.g379500,6048,5660
Cre03.g182300,4845,2430
Cre06.g276950,0,0
Cre17.g737200,1656,2605
Cre17.g701884,5618,3229
Cre03.g182900,919,1346
Cre07.g330400,3506,4258
Cre09.g395547,28195,13910
Cre12.g549300,1455,1636
Cre12.g499950,5466,2228
Cre05.g247250,734,7907
Cre06.g286700,4575,2294
Cre10.g432650,1576,1507
Cre10.g420537,3625,3420
Cre07.g343250,4575,4427
Cre03.g148900,14634,7487
Cre04.g226138,290,625
Cre10.g462050,10084,3793
Cre06.g304950,6393,3657
Cre12.g526030,4506,1377
Cre45.g760847,4432,5316
Cre14.g618000,5376,2386
Cre14.g633550,1817,1130
Cre06.g299750,316,1295
Cre05.g238850,2408,1493
Cre01.g018950,3966,1745
Cre17.g740800,2236,2582
Cre04.g219400,867,3344
Cre06.g307600,1883,1711
Cre10.g442350,3034,1708
Cre03.g190800,2808,1308
Cre11.g481833,416,2055
Cre10.g438650,2651,955
Cre11.g479000,4610,7280
Cre10.g438300,3719,2039
Cre06.g293516,5137,4684
Cre16.g688700,1887,3437
Cre06.g306007,1795,1223
Cre12.g539650,36247,15611
Cre08.g371500,1655,1307
Cre06.g306000,7978,4502
Cre06.g302050,22793,10534
Cre17.g747197,9596,4471
Cre03.g194100,14355,7352
Cre13.g596395,3245,3146
Cre03.g194450,3032,1371
Cre06.g306550,927,4132
Cre12.g536301,1851,2740
Cre17.g733250,4176,1343
Cre07.g347000,34084,18379
Cre16.g673203,794,1867
Cre16.g650000,428,1732
Cre16.g683550,14647,5987
Cre05.g236000,6977,10414
Cre06.g275600,5093,2820
Cre17.g726200,6129,5728
Cre02.g092200,7253,3364
Cre01.g013150,2670,1046
Cre02.g089311,5276,2231
Cre01.g049300,5281,3861
Cre01.g044550,842,931
Cre16.g690095,10534,14257
Cre09.g392914,2665,1678
Cre08.g363267,8005,2382
Cre18.g749797,45304,13598
Cre17.g712100,3548,1858
Cre06.g303183,1459,760
Cre09.g387912,3331,5147
Cre12.g534450,1035,1074
Cre12.g501550,0,0
Cre09.g413900,2217,2007
Cre16.g689650,2150,1182
Cre07.g350950,9327,5126
Cre17.g714450,3255,4506
Cre12.g497650,1074,1235
Cre17.g726850,478,3153
Cre12.g497652,1812,1609
Cre12.g497653,1841,1832
Cre09.g404650,9426,3547
Cre06.g302276,287,2488
Cre17.g734150,4771,2089
Cre03.g178250,909,1017
Cre01.g007850,2550,1188
Cre04.g217980,1164,3545
Cre16.g689871,4471,4035
Cre09.g401108,2748,2475
Cre17.g699250,12477,8494
Cre10.g428950,2462,1779
Cre02.g084750,15408,5703
Cre02.g107256,3050,2832
Cre13.g606750,36599,16079
Cre07.g331401,16581,10728
Cre09.g392700,12538,3880
Cre09.g392877,0,0
Cre07.g324866,2130,5554
Cre13.g563900,100,2131
Cre03.g145507,1377,1778
Cre10.g417750,1546,2705
Cre03.g195850,5393,2090
Cre01.g026700,9870,5215
Cre03.g179250,1270,3242
Cre07.g349450,1024,585
Cre03.g152100,11388,4392
Cre01.g029850,5890,2764
Cre06.g308950,1862,1719
Cre06.g283826,0,0
Cre13.g607800,7642,6095
Cre09.g399738,2561,2810
Cre07.g345300,8158,3042
Cre03.g157751,5078,3633
Cre03.g173650,3386,2859
Cre02.g104500,4056,1739
Cre10.g419800,3805,1906
Cre12.g494600,269,3482
Cre16.g656050,1732,2709
Cre04.g213400,2953,2854
Cre04.g212801,840,2148
Cre04.g212800,5702,3302
Cre04.g219851,6748,3894
Cre06.g311100,296,1915
Cre09.g390152,2965,2870
Cre11.g477400,22912,8604
Cre13.g570150,12022,5997
Cre06.g309600,769,3563
Cre02.g115350,8209,3641
Cre17.g712250,6948,3531
Cre03.g193450,5542,4106
Cre12.g548550,12383,4484
Cre04.g223300,1103,1979
Cre12.g511600,8821,5291
Cre16.g673169,4172,1331
Cre06.g270100,11569,3276
Cre14.g625500,9919,4341
Cre16.g686900,1187,1115
Cre10.g442300,10619,6875
Cre07.g338000,11640,3803
Cre03.g189100,3596,1493
Cre09.g416250,4451,5050
Cre13.g562850,4028,1905
Cre11.g467601,253,1608
Cre14.g633050,4785,4553
Cre06.g304850,1885,3966
Cre09.g405100,3700,4451
Cre06.g252150,4383,1487
Cre12.g525827,4062,1609
Cre08.g362682,0,0
Cre02.g082576,0,0
Cre09.g390850,5911,2574
Cre12.g533100,1427,1267
Cre06.g281100,2006,3091
Cre06.g269850,3145,2382
Cre25.g756447,0,0
Cre14.g630500,6223,2242
Cre08.g369100,327,1598
Cre16.g694950,3766,2066
Cre10.g421700,11172,2982
Cre08.g369451,6083,3219
Cre16.g694402,4107,1634
Cre16.g694403,1950,2531
Cre10.g446300,1423,2160
Cre06.g305050,5215,2784
Cre07.g322700,148,1503
Cre16.g673300,4765,2046
Cre15.g635700,2485,6845
Cre16.g669050,8138,3978
Cre07.g355250,4923,2687
Cre01.g015300,933,3360
Cre12.g527750,1417,1242
Cre10.g443250,7105,2351
Cre02.g085400,512,2708
Cre01.g010150,1312,4849
Cre45.g760897,0,0
Cre04.g214250,32919,8634
Cre12.g500850,10501,7459
Cre07.g325739,4859,6886
Cre07.g325738,14967,7237
Cre12.g537950,3705,1931
Cre07.g325735,318,1062
Cre07.g325734,824,990
Cre07.g325737,4328,2131
Cre07.g325736,5133,2408
Cre03.g204400,4498,2420
Cre07.g325730,6868,3220
Cre07.g325733,6135,3753
Cre06.g288252,16008,7664
Cre07.g322450,16236,8655
Cre08.g362350,0,0
Cre09.g396950,1581,4474
Cre02.g109900,6274,2965
Cre02.g082750,187,1036
Cre46.g760947,9604,2921
Cre17.g704300,21945,9292
Cre04.g222650,5475,12846
Cre17.g703900,3689,6034
Cre07.g330600,7508,2994
Cre01.g017650,14047,4381
Cre15.g636050,3897,1345
Cre05.g232900,6348,11599
Cre06.g251716,0,0
Cre17.g703650,224,2507
Cre17.g703300,2417,5374
Cre24.g755597,10037,4160
Cre12.g504000,5160,2004
Cre14.g626950,2563,1940
Cre13.g603050,10193,5570
Cre03.g205809,5078,2505
Cre09.g398030,3319,6892
Cre16.g666550,6404,2806
Cre13.g578550,6810,3274
Cre04.g217988,158,1493
Cre07.g315250,2185,1949
Cre16.g652600,6596,3427
Cre04.g217983,4525,3944
Cre04.g217982,0,0
Cre04.g217981,3386,3004
Cre02.g089150,8256,3005
Cre04.g217987,1605,1388
Cre04.g217986,3175,2847
Cre04.g217985,2921,5332
Cre04.g217984,0,0
Cre12.g541450,3522,1214
Cre03.g197750,1204,1246
Cre03.g206257,2684,8259
Cre13.g579976,1459,1248
Cre07.g318900,15264,4984
Cre07.g345450,21061,10903
Cre17.g712771,3463,1364
Cre02.g111526,0,0
Cre06.g286950,2563,2376
Cre05.g240450,1233,901
Cre03.g144124,1022,2609
Cre03.g162601,3307,1390
Cre03.g176651,9173,4233
Cre17.g708350,885,1447
Cre07.g316500,3121,3010
Cre03.g205050,1834,1752
Cre02.g145750,7147,3208
Cre03.g205500,3758,2638
Cre14.g631100,22613,8082
Cre07.g323890,0,0
Cre12.g559703,0,0
Cre06.g274900,0,0
Cre12.g559700,5284,2739
Cre10.g455250,6272,2764
Cre08.g368500,1489,1029
Cre12.g559704,0,0
Cre16.g651801,1613,4748
Cre16.g648800,1674,1398
Cre11.g468800,3490,2468
Cre16.g674650,3490,1066
Cre16.g674300,4310,1874
Cre02.g095123,304,4757
Cre02.g095122,4765,1284
Cre07.g327850,6816,3866
Cre11.g475000,11968,4267
Cre06.g301800,7048,3725
Cre12.g488400,5373,2597
Cre06.g301802,1726,2335
Cre09.g403250,9001,4945
Cre06.g301806,678,1763
Cre14.g629241,15720,7843
Cre17.g732750,7294,4011
Cre06.g255450,1364,4964
Cre06.g278274,4643,2722
Cre12.g528200,2393,7598
Cre02.g095126,17292,5565
Cre12.g487200,2017,1841
Cre02.g095125,12359,6742
Cre14.g618250,4455,2136
Cre12.g529000,1145,2447
Cre08.g361100,10368,2301
Cre17.g722000,5165,2127
Cre12.g505350,8265,4760
Cre12.g508233,799,660
Cre13.g588050,426,1085
Cre12.g517350,627,1751
Cre06.g274101,0,0
Cre13.g579200,3164,4684
Cre02.g092350,1903,2948
Cre06.g249350,3017,4449
Cre01.g038550,4425,3624
Cre03.g171850,524,10277
Cre06.g253851,727,1003
Cre06.g253850,5778,2930
Cre10.g450200,6680,4794
Cre03.g161606,4959,3585
Cre10.g450750,248,1811
Cre16.g680300,3414,1212
Cre12.g546100,21976,7450
Cre04.g231320,298,1053
Cre09.g410332,2731,6908
Cre09.g393765,3370,1856
Cre13.g567450,677,1768
Cre17.g700100,1068,1003
Cre02.g103770,1076,2375
Cre12.g503000,5702,2381
Cre13.g586700,55244,16519
Cre02.g117100,4598,2943
Cre12.g500200,2212,3076
Cre09.g408428,4538,2157
Cre09.g387763,3508,2103
Cre02.g090526,640,831
Cre13.g589500,3471,7210
Cre10.g456750,944,1776
Cre12.g508050,14303,5766
Cre03.g184050,738,1273
Cre03.g209281,8927,4814
Cre12.g542950,5720,2131
Cre05.g236100,9190,7210
Cre01.g064727,3116,7744
Cre09.g387060,1350,3487
Cre03.g172250,8661,3923
Cre07.g322850,12824,5472
Cre03.g149650,10135,3594
Cre03.g179941,1120,1831
Cre12.g515600,3486,3827
Cre17.g696626,479,622
Cre16.g692800,2375,1686
Cre08.g384800,1414,3377
Cre02.g087633,6767,2665
Cre07.g346550,2669,5539
Cre12.g545900,5314,2238
Cre09.g390678,783,918
Cre06.g276500,0,0
Cre17.g741450,10109,2780
Cre14.g632860,3424,4947
Cre12.g514950,12225,7308
Cre03.g146387,5183,3143
Cre01.g023150,8741,3544
Cre07.g324100,8664,5467
Cre04.g227450,6948,1915
Cre06.g287150,2697,3801
Cre12.g517976,0,0
Cre17.g744447,12358,4894
Cre06.g279850,3831,1423
Cre12.g486551,1298,2383
Cre12.g486550,2445,3024
Cre15.g641650,9668,12463
Cre12.g486000,330,4430
Cre16.g654600,4962,11012
Cre16.g690400,1738,2785
Cre07.g328300,68,963
Cre03.g204017,1023,3058
Cre09.g401515,3344,2825
Cre01.g036300,4965,4772
Cre13.g592400,1141,3115
Cre09.g407110,3566,3775
Cre07.g325850,2819,2389
Cre12.g522050,6906,2604
Cre04.g213985,3984,1503
Cre07.g325026,0,0
Cre12.g516000,3590,1740
Cre03.g191750,1371,3590
Cre02.g141500,1931,828
Cre08.g371751,519,1802
Cre03.g157526,2060,1783
Cre06.g259750,913,6138
Cre17.g737050,2714,2116
Cre16.g661700,1637,1893
Cre07.g325752,1143,4678
Cre04.g226850,7422,2428
Cre17.g733000,2510,2172
Cre10.g451400,5384,2547
Cre08.g365950,5727,3581
Cre02.g080700,1304,4194
Cre16.g683300,2889,1470
Cre11.g478528,8169,3010
Cre10.g451150,730,3734
Cre02.g080200,5357,3079
Cre17.g720528,1285,2696
Cre08.g358523,534,3887
Cre05.g241150,7339,5736
Cre16.g671950,3171,1981
Cre12.g507850,86,5921
Cre08.g358521,0,0
Cre06.g260750,15627,8153
Cre06.g307012,2466,1295
Cre02.g096800,6936,2960
Cre08.g359700,7015,2385
Cre22.g753547,661,3510
Cre16.g667701,556,1575
Cre16.g667700,13572,4651
Cre09.g407950,1588,1862
Cre17.g706350,11510,6226
Cre01.g005701,5460,5220
Cre10.g457801,1338,1111
Cre08.g380600,3746,4609
Cre05.g232350,659,1477
Cre13.g572375,3729,3608
Cre13.g577250,3264,3218
Cre13.g562650,9537,6804
Cre02.g088250,2836,3225
Cre13.g573250,2733,1452
Cre21.g752947,3865,3778
Cre02.g103250,20623,6118
Cre03.g175200,9857,3299
Cre06.g311900,2774,1345
Cre08.g373764,58,2014
Cre03.g145227,2485,2786
Cre16.g663280,2622,1672
Cre01.g010300,3924,1962
Cre03.g174550,0,0
Cre03.g174000,8382,3408
Cre13.g587400,5301,2965
Cre13.g586800,2259,2753
Cre13.g585175,2735,2037
Cre06.g278106,2061,1279
Cre03.g167778,3352,1762
Cre06.g264800,0,0
Cre06.g278105,1061,1930
Cre06.g278102,2478,2249
Cre06.g278103,4146,2638
Cre06.g283700,1237,4944
Cre06.g278101,2675,1397
Cre16.g691755,0,0
Cre16.g691754,0,0
Cre16.g691204,1443,1812
Cre16.g691202,0,0
Cre16.g691753,0,0
Cre16.g691200,11959,6280
Cre01.g037300,10529,7126
Cre16.g655550,1280,6813
Cre01.g032150,3700,3285
Cre06.g269400,2498,9479
Cre13.g589350,6959,4185
Cre13.g604850,2667,2404
Cre17.g724150,9624,3681
Cre13.g582476,2094,2827
Cre13.g603800,243,2748
Cre02.g140900,1944,2887
Cre09.g388578,532,719
Cre12.g512650,5597,6686
Cre03.g204050,4191,3659
Cre12.g519600,1605,2140
Cre04.g216500,6911,3341
Cre17.g730200,4692,1606
Cre12.g485050,437,2445
Cre03.g206087,3905,3715
Cre02.g142066,6497,2909
Cre12.g558250,15215,5355
Cre01.g053450,21796,10016
Cre03.g197100,955,3426
Cre21.g752447,4588,2491
Cre12.g550700,0,0
Cre12.g550702,1272,1498
Cre07.g321350,5762,2520
Cre01.g008250,257,6473
Cre09.g390912,13169,6083
Cre17.g699100,2760,4937
Cre17.g726800,1003,2260
Cre12.g558950,9682,4012
Cre12.g520750,0,0
Cre14.g621850,9690,3970
Cre03.g144607,5746,6415
Cre12.g560950,787,1124
Cre09.g397052,0,0
Cre16.g683950,1768,2588
Cre10.g432350,26689,14026
Cre01.g027700,472,1949
Cre04.g223600,1745,5966
Cre09.g413533,145,3226
Cre11.g469224,4674,2283
Cre02.g119600,3056,1835
Cre14.g631950,4155,2110
Cre01.g052850,2380,7887
Cre12.g552850,7321,2220
Cre12.g552851,5001,6399
Cre01.g018150,597,2905
Cre17.g734580,3816,2216
Cre06.g270850,14917,6139
Cre12.g521800,577,4984
Cre16.g663750,3089,4105
Cre01.g044050,1252,688
Cre15.g634750,6249,4087
Cre16.g674534,3309,1344
Cre06.g262250,4680,2662
Cre12.g534915,745,576
Cre01.g011300,3591,2098
Cre04.g217927,1997,3316
Cre06.g250800,8741,4964
Cre03.g194900,23448,10132
Cre12.g512250,11001,4081
Cre13.g586750,62318,23658
Cre03.g169000,7113,3179
Cre14.g619850,4282,2652
Cre09.g396587,20040,6856
Cre14.g619854,14175,3313
Cre02.g143287,0,0
Cre14.g619500,3441,6840
Cre08.g384390,6519,10975
Cre06.g274800,0,0
Cre02.g101700,1746,1170
Cre08.g384650,3066,1575
Cre01.g025250,5326,1863
Cre14.g612426,0,0
Cre05.g233550,5106,8844
Cre10.g446000,1909,3851
Cre01.g013450,1124,1786
Cre01.g034650,4124,3517
Cre03.g171000,5839,4597
Cre01.g009700,18590,6906
Cre14.g609926,0,0
Cre06.g262400,19506,6907
Cre06.g262150,3689,2324
Cre13.g573200,1384,3297
Cre07.g327900,1790,4121
Cre10.g457550,4352,2246
Cre13.g588405,16448,4577
Cre02.g141546,3132,1293
Cre02.g095057,1840,1495
Cre10.g436450,18282,7770
Cre13.g579566,15837,4296
Cre12.g485276,259,792
Cre13.g574000,4356,7665
Cre02.g095052,2453,1226
Cre02.g095051,2292,922
Cre02.g095050,10712,6521
Cre01.g038300,2559,1269
Cre03.g168900,2506,2671
Cre02.g111950,4509,7391
Cre02.g095059,12185,5546
Cre01.g053750,3397,1798
Cre10.g445299,1665,935
Cre14.g620076,0,0
Cre13.g569801,4063,2308
Cre03.g154250,3407,5274
Cre13.g584450,153125,57101
Cre16.g656551,2073,1382
Cre02.g091900,9285,4113
Cre03.g183300,4700,3139
Cre13.g606200,10352,6409
Cre21.g752897,817,4639
Cre02.g112600,2191,2170
Cre12.g499152,198,1173
Cre10.g433000,13952,4011
Cre01.g033350,9017,2831
Cre03.g148350,660,1674
Cre02.g075850,16289,4409
