Gene ID,Control,Cancer
ENSG00000252076,0.068965517,0
ENSG00000252077,0,0
ENSG00000252078,0,0.027777778
ENSG00000252079,6.655172414,4.361111111
ENSG00000252080,0,0
ENSG00000252081,0,0.111111111
ENSG00000252082,0,0
ENSG00000252083,0,0.027777778
ENSG00000252084,0,0
ENSG00000252085,0.344827586,0.166666667
ENSG00000252086,0,0
ENSG00000252087,6.413793103,6.527777778
ENSG00000252088,0.034482759,0.111111111
ENSG00000252089,0,0
ENSG00000252091,0.275862069,0.055555556
ENSG00000252092,0,0.083333333
ENSG00000252093,0.034482759,0.083333333
ENSG00000252094,0,0
ENSG00000252096,0,0
ENSG00000252097,0,0.027777778
ENSG00000252098,0,0
ENSG00000252099,0.034482759,0
ENSG00000252100,0,0.027777778
ENSG00000252101,2,1.638888889
ENSG00000252102,0.034482759,0.111111111
ENSG00000252103,0.517241379,0.25
ENSG00000252104,0,0
ENSG00000252105,0,0
ENSG00000252106,1.379310345,2.777777778
ENSG00000252107,0,0
ENSG00000252108,0,0
ENSG00000252109,0,0
ENSG00000252110,0.517241379,1.527777778
ENSG00000252111,0,0
ENSG00000252112,0.068965517,0.027777778
ENSG00000252113,2.75862069,2.694444444
ENSG00000252114,2.724137931,3.75
ENSG00000252115,0.034482759,0.027777778
ENSG00000252116,0,0
ENSG00000252117,0.068965517,0.083333333
ENSG00000252118,19.51724138,9.111111111
ENSG00000252119,0,0
ENSG00000252120,0,0
ENSG00000252121,0,0
ENSG00000252122,1.724137931,2.277777778
ENSG00000252123,3.206896552,1.5
ENSG00000252124,5.068965517,3.138888889
ENSG00000252125,0,0.027777778
ENSG00000252126,13.03448276,5.388888889
ENSG00000252127,0,0
ENSG00000252128,0.551724138,0.333333333
ENSG00000252129,0.137931034,0.027777778
ENSG00000252130,0.551724138,0.638888889
ENSG00000252131,0.724137931,0.222222222
ENSG00000252132,0,0.083333333
ENSG00000252133,0,0.027777778
ENSG00000252134,0.482758621,0.388888889
ENSG00000252135,0.24137931,0
ENSG00000252136,0,0.027777778
ENSG00000252137,0,0
ENSG00000252138,0.034482759,0.027777778
ENSG00000252139,28.79310345,19.16666667
ENSG00000252140,0,0
ENSG00000252141,0,0
ENSG00000252142,0,0
ENSG00000252143,0,0.055555556
ENSG00000252144,0.034482759,0
ENSG00000252145,0.24137931,0.277777778
ENSG00000252146,0.482758621,0.638888889
ENSG00000252147,6.310344828,3
ENSG00000252148,0.379310345,0.555555556
ENSG00000252149,0,0
ENSG00000252150,9.448275862,8.472222222
ENSG00000252151,0,0
ENSG00000252153,1.068965517,1.666666667
ENSG00000252154,0.034482759,0.027777778
ENSG00000252155,0,0
ENSG00000252156,0.034482759,0
ENSG00000252157,0.655172414,0.916666667
ENSG00000252158,0,0.027777778
ENSG00000252159,0.068965517,0
ENSG00000252161,0,0.055555556
ENSG00000252162,0,0
ENSG00000252163,0,0
ENSG00000252164,0.103448276,0.055555556
ENSG00000252166,0,0
ENSG00000252167,0,0.055555556
ENSG00000252169,0,0
ENSG00000252170,0.103448276,0.222222222
ENSG00000252171,0,0.055555556
ENSG00000252172,0.068965517,0.027777778
ENSG00000252173,0,0
ENSG00000252174,0,0.027777778
ENSG00000252175,0.379310345,0.388888889
ENSG00000252176,0,0
ENSG00000252177,0,0.194444444
ENSG00000252178,0,0.111111111
ENSG00000252179,0,0.027777778
ENSG00000252180,0,0
ENSG00000252181,0,0
ENSG00000252182,0,0
ENSG00000252183,0.206896552,0.166666667
ENSG00000252184,0,0
ENSG00000252185,0,0
ENSG00000252186,0.068965517,0
ENSG00000252187,0.034482759,0
ENSG00000252188,0.103448276,0.027777778
ENSG00000252189,0.034482759,0.055555556
ENSG00000252190,0,0
ENSG00000252191,0,0
ENSG00000252192,1.448275862,3.861111111
ENSG00000252193,0,0
ENSG00000252196,0.344827586,0.194444444
ENSG00000252198,0.862068966,0.888888889
ENSG00000252199,0,0
ENSG00000252200,0.275862069,0.111111111
ENSG00000252201,1.448275862,1
ENSG00000252202,15.55172414,13
ENSG00000252203,0,0
ENSG00000252204,0,0
ENSG00000252205,0,0.138888889
ENSG00000252206,30.51724138,25.63888889
ENSG00000252207,0.551724138,0.277777778
ENSG00000252209,0.24137931,0.111111111
ENSG00000252210,0,0
ENSG00000252211,1.275862069,1.583333333
ENSG00000252212,1.586206897,2.138888889
ENSG00000252213,2.586206897,5.861111111
ENSG00000252214,0,0.027777778
ENSG00000252215,0.034482759,0
ENSG00000252216,0.068965517,0.055555556
ENSG00000252217,0,0
ENSG00000252218,0.24137931,0.333333333
ENSG00000252219,0,0
ENSG00000252220,2.344827586,1.361111111
ENSG00000252222,1.965517241,0.527777778
ENSG00000252223,0,0.027777778
ENSG00000252224,0.24137931,0.138888889
ENSG00000252225,0,0.055555556
ENSG00000252226,0,0
ENSG00000252227,0,0
ENSG00000252228,0,0.027777778
ENSG00000252230,1.862068966,3.361111111
ENSG00000252231,0,0
ENSG00000252233,2.586206897,1.277777778
ENSG00000252234,0.137931034,0.916666667
ENSG00000252235,0,0
ENSG00000252236,0.206896552,0.25
ENSG00000252237,0,0
ENSG00000252238,0,0
ENSG00000252239,1.172413793,1.833333333
ENSG00000252240,0,0
ENSG00000252241,0,0
ENSG00000252242,3.482758621,3.916666667
ENSG00000252243,0,0
ENSG00000252244,0.034482759,0
ENSG00000252245,0,0
ENSG00000252246,11.44827586,4.416666667
ENSG00000252247,0,0
ENSG00000252249,0,0
ENSG00000252250,0,0
ENSG00000252251,0.068965517,0
ENSG00000252252,0,0.055555556
ENSG00000252254,0.448275862,0.277777778
ENSG00000252255,0.448275862,0.972222222
ENSG00000252256,0,0
ENSG00000252257,0,0.027777778
ENSG00000252258,0,0.027777778
ENSG00000252259,0,0
ENSG00000252260,0,0
ENSG00000252261,0,0
ENSG00000252262,0.068965517,0.638888889
ENSG00000252263,0.034482759,0.027777778
ENSG00000252264,0,0
ENSG00000252265,0.655172414,0.083333333
ENSG00000252266,0,0
ENSG00000252267,0,0
ENSG00000252268,0,0
ENSG00000252269,0,0
ENSG00000252270,0,0
ENSG00000252271,0,0
ENSG00000252272,0,0
ENSG00000252273,0,0
ENSG00000252274,4.931034483,6.5
ENSG00000252275,0,0
ENSG00000252277,1,0.694444444
ENSG00000252278,0,0
ENSG00000252279,0.413793103,0.25
ENSG00000252280,0.448275862,0.472222222
ENSG00000252281,0,0
ENSG00000252282,0.275862069,0.472222222
ENSG00000252283,0.206896552,0.75
ENSG00000252284,0,0
ENSG00000252285,0,0
ENSG00000252287,0,0
ENSG00000252288,0,0
ENSG00000252289,0,0
ENSG00000252290,0,0
ENSG00000252291,0.620689655,0.611111111
ENSG00000252292,0.034482759,0
ENSG00000252293,0.137931034,0.027777778
ENSG00000252294,0,0
ENSG00000252295,7.724137931,6.5
ENSG00000252296,0,0
ENSG00000252297,0.068965517,0.111111111
ENSG00000252298,0,0
ENSG00000252299,0,0.055555556
ENSG00000252300,0,0
ENSG00000252301,0,0
ENSG00000252302,0,0
ENSG00000252303,0,0
ENSG00000252305,0.896551724,0.805555556
ENSG00000252306,0,0
ENSG00000252307,0,0
ENSG00000252308,0,0
ENSG00000252309,0.068965517,0.027777778
ENSG00000252310,1.206896552,0.5
ENSG00000252311,9.275862069,9.055555556
ENSG00000252312,0.034482759,0.027777778
ENSG00000252313,0,0.027777778
ENSG00000252314,0,0
ENSG00000252315,0,0
ENSG00000252316,1.931034483,0.5
ENSG00000252317,0,0
ENSG00000252319,0,0
ENSG00000252320,0,0.083333333
ENSG00000252321,0,0.083333333
ENSG00000252322,0.24137931,0.305555556
ENSG00000252323,0,0
ENSG00000252324,0,0
ENSG00000252325,0.034482759,0
ENSG00000252326,0.206896552,0.027777778
ENSG00000252327,2.724137931,1.555555556
ENSG00000252328,7.137931034,5.388888889
ENSG00000252329,0.068965517,0.416666667
ENSG00000252330,0,0
ENSG00000252332,0.068965517,0
ENSG00000252333,0,0
ENSG00000252334,0.137931034,0.472222222
ENSG00000252335,0,0
ENSG00000252336,0,0
ENSG00000252337,0,0
ENSG00000252338,0.068965517,0.777777778
ENSG00000252339,0.896551724,1.527777778
ENSG00000252341,0.068965517,0.305555556
ENSG00000252342,0,0
ENSG00000252343,0.413793103,0.083333333
ENSG00000252346,0.034482759,0
ENSG00000252347,2.689655172,1.888888889
ENSG00000252348,0.137931034,0.305555556
ENSG00000252349,4.655172414,6.25
ENSG00000252350,0,0
ENSG00000252351,0.206896552,0
ENSG00000252352,0,0
ENSG00000252353,0,0
ENSG00000252354,0.965517241,0.388888889
ENSG00000252355,0,0
ENSG00000252356,0.172413793,0.305555556
ENSG00000252357,0.103448276,0.027777778
ENSG00000252358,0,0
ENSG00000252359,0,0
ENSG00000252361,31.72413793,17.86111111
ENSG00000252362,0,0
ENSG00000252363,1.310344828,0.166666667
ENSG00000252364,0,0
ENSG00000252365,0,0
ENSG00000252366,0,0
ENSG00000252367,0.275862069,0.416666667
ENSG00000252368,0,0
ENSG00000252369,0,0
ENSG00000252370,0.034482759,0.5
ENSG00000252371,0,0
ENSG00000252372,0,0.055555556
ENSG00000252373,0,0.027777778
ENSG00000252374,0,0
ENSG00000252375,0,0.055555556
ENSG00000252376,3.827586207,5.055555556
ENSG00000252377,0,0
ENSG00000252378,5.448275862,6.361111111
ENSG00000252379,0.655172414,1.5
ENSG00000252380,0,0
ENSG00000252382,0,0
ENSG00000252383,0,0
ENSG00000252385,0,0
ENSG00000252386,0.034482759,0
ENSG00000252387,0,0.111111111
ENSG00000252388,0,0
ENSG00000252389,0,0
ENSG00000252390,0.034482759,0.083333333
ENSG00000252391,4.482758621,7.111111111
ENSG00000252392,0,0
ENSG00000252393,2.068965517,0.722222222
ENSG00000252394,0,0
ENSG00000252395,0,0
ENSG00000252396,0.551724138,0
ENSG00000252397,0,0
ENSG00000252398,0.034482759,0.055555556
ENSG00000252399,0,0
ENSG00000252400,1.137931034,1.666666667
ENSG00000252401,0,0
ENSG00000252402,0,0
ENSG00000252403,0.034482759,0.444444444
ENSG00000252404,0,0
ENSG00000252405,0,0.333333333
ENSG00000252406,1.275862069,1.916666667
ENSG00000252407,0,0
ENSG00000252408,0.068965517,0.027777778
ENSG00000252409,0.034482759,0.166666667
ENSG00000252410,0,0
ENSG00000252411,0,0.055555556
ENSG00000252412,0.068965517,0.138888889
ENSG00000252413,0,0
ENSG00000252414,2.310344828,3.722222222
ENSG00000252415,0,0
ENSG00000252416,0,0
ENSG00000252417,0,0
ENSG00000252418,0,0
ENSG00000252419,0.413793103,0.222222222
ENSG00000252420,0,0
ENSG00000252421,0.896551724,0.444444444
ENSG00000252422,0,0
ENSG00000252423,0,0
ENSG00000252424,0,0
ENSG00000252425,0,0
ENSG00000252426,0,0
ENSG00000252427,3.103448276,3.805555556
ENSG00000252428,0.034482759,0
ENSG00000252429,2.068965517,0.888888889
ENSG00000252430,0,0
ENSG00000252431,0,0
ENSG00000252432,0,0
ENSG00000252433,0,0.027777778
ENSG00000252434,0,0
ENSG00000252435,0.034482759,0.055555556
ENSG00000252436,0,0
ENSG00000252437,0,0
ENSG00000252438,13.93103448,11.38888889
ENSG00000252439,0,0
ENSG00000252440,0.034482759,0.083333333
ENSG00000252441,0,0
ENSG00000252442,0,0
ENSG00000252443,0,0
ENSG00000252444,0,0
ENSG00000252445,0.034482759,0.055555556
ENSG00000252446,0,0
ENSG00000252447,0.275862069,0.083333333
ENSG00000252448,0.310344828,0.083333333
ENSG00000252449,0,0
ENSG00000252450,0,0
ENSG00000252451,1.206896552,1.5
ENSG00000252452,0.965517241,1.666666667
ENSG00000252453,0,0
ENSG00000252454,0.034482759,0
ENSG00000252455,0,0
ENSG00000252456,1.724137931,1.722222222
ENSG00000252457,0,0
ENSG00000252458,0.827586207,0.138888889
ENSG00000252459,0.620689655,0.805555556
ENSG00000252460,0,0
ENSG00000252461,2.379310345,2.5
ENSG00000252462,0,0
ENSG00000252463,0,0
ENSG00000252464,2.620689655,2.611111111
ENSG00000252465,15.10344828,9.638888889
ENSG00000252466,0,0
ENSG00000252467,0,0
ENSG00000252468,2,0.388888889
ENSG00000252469,0.24137931,0.527777778
ENSG00000252470,0,0
ENSG00000252471,0,0
ENSG00000252472,0,0
ENSG00000252473,11.17241379,9.638888889
ENSG00000252474,0,0.027777778
ENSG00000252475,0,0
ENSG00000252476,0,0
ENSG00000252477,0,0
ENSG00000252478,0.275862069,0.111111111
ENSG00000252479,0.103448276,0.027777778
ENSG00000252480,0.068965517,0.222222222
ENSG00000252481,36.51724138,44.36111111
ENSG00000252482,0,0
ENSG00000252483,0,0
ENSG00000252484,0.034482759,0
ENSG00000252485,0.24137931,0.25
ENSG00000252486,0,0.027777778
ENSG00000252487,0,0
ENSG00000252489,0,0
ENSG00000252490,0,0
ENSG00000252491,0,0
ENSG00000252494,2.482758621,3.944444444
ENSG00000252495,0.034482759,0.194444444
ENSG00000252496,0.413793103,1.25
ENSG00000252497,0,0
ENSG00000252498,91.44827586,58.38888889
ENSG00000252499,0.24137931,0.138888889
ENSG00000252500,0,0
ENSG00000252501,0,0
ENSG00000252502,0,0
ENSG00000252503,0.75862069,0.5
ENSG00000252504,0.413793103,0.555555556
ENSG00000252505,0,0
ENSG00000252506,0,0
ENSG00000252507,0.137931034,0.055555556
ENSG00000252508,0,0
ENSG00000252509,0.137931034,0.222222222
ENSG00000252510,0,0
ENSG00000252511,0,0
ENSG00000252512,3.344827586,0.166666667
ENSG00000252513,0,0
ENSG00000252514,0,0.027777778
ENSG00000252515,0.862068966,1.444444444
ENSG00000252516,5.137931034,10.02777778
ENSG00000252517,0,0
ENSG00000252518,0,0
ENSG00000252519,0.034482759,0
ENSG00000252521,0,0
ENSG00000252522,0,0
ENSG00000252523,5.517241379,3.555555556
ENSG00000252524,0,0
ENSG00000252525,0.034482759,0
ENSG00000252526,0,0
ENSG00000252529,0,0.055555556
ENSG00000252530,0,0
ENSG00000252531,0,0
ENSG00000252532,2.793103448,1.25
ENSG00000252533,0,0
ENSG00000252534,0,0
ENSG00000252535,0.034482759,0
ENSG00000252536,0,0
ENSG00000252537,0.137931034,0.055555556
ENSG00000252538,0,0.027777778
ENSG00000252539,0,0
ENSG00000252540,0.448275862,0.333333333
ENSG00000252541,0,0
ENSG00000252542,0,0
ENSG00000252543,0,0
ENSG00000252544,0,0
ENSG00000252545,0,0.055555556
ENSG00000252546,2.24137931,1.694444444
ENSG00000252547,0,2.25
ENSG00000252548,0,0
ENSG00000252549,5.172413793,8.805555556
ENSG00000252550,0,0
ENSG00000252552,0.103448276,0.055555556
ENSG00000252553,0,0
ENSG00000252554,0.103448276,0
ENSG00000252555,0.034482759,0.027777778
ENSG00000252556,0,0
ENSG00000252557,0,0
ENSG00000252558,0,0
ENSG00000252559,0.172413793,0.055555556
ENSG00000252560,0,0
ENSG00000252561,0,0
ENSG00000252562,0,0.083333333
ENSG00000252563,0,0
ENSG00000252565,0,0
ENSG00000252566,0.034482759,0
ENSG00000252568,0.275862069,0.194444444
ENSG00000252569,0,0
ENSG00000252570,0,0
ENSG00000252571,0,0
ENSG00000252572,0.034482759,0.027777778
ENSG00000252574,0,0.027777778
ENSG00000252575,0.172413793,0.055555556
ENSG00000252576,0.137931034,0.027777778
ENSG00000252577,9.655172414,9.416666667
ENSG00000252578,0.034482759,0
ENSG00000252579,0,0
ENSG00000252580,0.172413793,0.444444444
ENSG00000252581,0,0
ENSG00000252582,0,0
ENSG00000252583,0,0
ENSG00000252584,0,0.166666667
ENSG00000252585,5.344827586,5.555555556
ENSG00000252586,0.068965517,0
ENSG00000252587,0,0
ENSG00000252589,0,0
ENSG00000252590,0,0
ENSG00000252591,0,0.083333333
ENSG00000252592,0,0
ENSG00000252593,0,0
ENSG00000252594,0,0
ENSG00000252595,0,0
ENSG00000252596,0,0
ENSG00000252597,0,0
ENSG00000252598,0,0
ENSG00000252599,0,0
ENSG00000252601,0.034482759,0.138888889
ENSG00000252602,0.551724138,2.722222222
ENSG00000252603,0.034482759,0
ENSG00000252604,0,0
ENSG00000252605,0,0
ENSG00000252606,0,0.027777778
ENSG00000252607,0,0
ENSG00000252608,0.448275862,0.222222222
ENSG00000252609,11.55172414,9.527777778
ENSG00000252611,0,0
ENSG00000252612,1.068965517,1.111111111
ENSG00000252613,0,0.027777778
ENSG00000252614,4.827586207,4.138888889
ENSG00000252615,2.620689655,1.555555556
ENSG00000252616,0.689655172,0.305555556
ENSG00000252617,0,0
ENSG00000252618,0.655172414,1.472222222
ENSG00000252619,0,0
ENSG00000252620,4.137931034,5.222222222
ENSG00000252621,0,0
ENSG00000252622,0.068965517,0.083333333
ENSG00000252623,0,0
ENSG00000252624,0,0
ENSG00000252625,0,0
ENSG00000252626,0,0
ENSG00000252627,2.896551724,3.472222222
ENSG00000252628,0,0
ENSG00000252629,0.310344828,0.25
ENSG00000252633,0,0
ENSG00000252634,0,0
ENSG00000252635,0,0
ENSG00000252636,0,0.944444444
ENSG00000252637,0.448275862,0.916666667
ENSG00000252638,0,0.055555556
ENSG00000252639,0.275862069,0.416666667
ENSG00000252640,0,0
ENSG00000252641,2.551724138,2.638888889
ENSG00000252642,0,0.027777778
ENSG00000252643,4.586206897,4.833333333
ENSG00000252644,1.896551724,0.638888889
ENSG00000252645,0.172413793,0.166666667
ENSG00000252646,0,0
ENSG00000252647,0,0
ENSG00000252648,0,0
ENSG00000252649,0,0
ENSG00000252650,0.206896552,0.111111111
ENSG00000252651,0,0
ENSG00000252652,0.724137931,1.5
ENSG00000252653,0,0
ENSG00000252654,0,0
ENSG00000252655,0,0
ENSG00000252656,2.724137931,1.694444444
ENSG00000252657,0.137931034,0.027777778
ENSG00000252658,7.310344828,3.472222222
ENSG00000252659,0.103448276,0.333333333
ENSG00000252660,0.068965517,0.027777778
ENSG00000252661,0,0
ENSG00000252662,0,0.027777778
ENSG00000252663,0,0.027777778
ENSG00000252664,0,0
ENSG00000252667,0,0
ENSG00000252668,0,0
ENSG00000252669,0.034482759,0
ENSG00000252670,2.275862069,2.25
ENSG00000252671,0.034482759,0.222222222
ENSG00000252672,0.068965517,0
ENSG00000252673,0,0
ENSG00000252674,0,0
ENSG00000252675,0.034482759,0.083333333
ENSG00000252676,0,0
ENSG00000252677,0,0
ENSG00000252678,0,0
ENSG00000252679,0.413793103,0.611111111
ENSG00000252680,0,0
ENSG00000252681,0,0
ENSG00000252682,0.034482759,0.083333333
ENSG00000252683,0,0
ENSG00000252684,0.620689655,0.027777778
ENSG00000252685,0.586206897,0.5
ENSG00000252686,0,0
ENSG00000252687,0,0
ENSG00000252688,0,0
ENSG00000252689,0,0
ENSG00000252690,9.482758621,24.69444444
ENSG00000252691,0.034482759,0
ENSG00000252692,0.344827586,3.833333333
ENSG00000252693,0,0.055555556
ENSG00000252694,0,0
ENSG00000252695,0.448275862,0.138888889
ENSG00000252696,0,0
ENSG00000252697,0,0
ENSG00000252698,0,0
ENSG00000252699,0,0
ENSG00000252700,1.75862069,0.888888889
ENSG00000252701,82.44827586,6.611111111
ENSG00000252702,0,0
ENSG00000252703,0,0
ENSG00000252704,0,0
ENSG00000252705,0,0
ENSG00000252706,0,0
ENSG00000252707,0,0
ENSG00000252709,0,0
ENSG00000252710,0,0
ENSG00000252711,1.517241379,6.777777778
ENSG00000252712,1.068965517,0.972222222
ENSG00000252713,0,0
ENSG00000252714,0,0
ENSG00000252715,0,0
ENSG00000252716,0,0
ENSG00000252717,0,0
ENSG00000252718,0,0
ENSG00000252719,0,0.027777778
ENSG00000252720,0,0
ENSG00000252721,0,0
ENSG00000252722,0,0
ENSG00000252723,0.172413793,0.361111111
ENSG00000252724,0,0
ENSG00000252725,0,0
ENSG00000252726,0,0
ENSG00000252727,0,0
ENSG00000252728,0,0
ENSG00000252729,0.034482759,0.055555556
ENSG00000252730,0,0
ENSG00000252731,0.068965517,0.138888889
ENSG00000252732,0.448275862,0.277777778
ENSG00000252733,0.137931034,0.111111111
ENSG00000252734,0,0
ENSG00000252735,0,0
ENSG00000252736,0,0.027777778
ENSG00000252738,0.724137931,0.138888889
ENSG00000252739,1.103448276,0.861111111
ENSG00000252740,0,0
ENSG00000252742,0,0.083333333
ENSG00000252743,0,0
ENSG00000252744,0,0
ENSG00000252745,0,0
ENSG00000252746,0.068965517,0
ENSG00000252747,0,0.055555556
ENSG00000252748,0,0.027777778
ENSG00000252749,0,0
ENSG00000252750,0,0
ENSG00000252751,0.137931034,0.194444444
ENSG00000252752,0,0
ENSG00000252753,0.034482759,0.166666667
ENSG00000252754,0,0
ENSG00000252755,2.172413793,3.138888889
ENSG00000252756,2.724137931,2.333333333
ENSG00000252757,23.37931034,11.47222222
ENSG00000252758,0,0
ENSG00000252759,10.20689655,13.80555556
ENSG00000252760,0.068965517,0
ENSG00000252761,0.103448276,0.055555556
ENSG00000252762,0,0
ENSG00000252763,0,0
ENSG00000252764,0.103448276,0.194444444
ENSG00000252765,0,0.027777778
ENSG00000252766,0.310344828,0.333333333
ENSG00000252767,0.034482759,0
ENSG00000252768,3.75862069,7.611111111
ENSG00000252769,1.137931034,1.555555556
ENSG00000252770,0,0.305555556
ENSG00000252771,0,0.083333333
ENSG00000252772,0.103448276,0.222222222
ENSG00000252774,0.137931034,0.333333333
ENSG00000252776,0,0
ENSG00000252777,1.724137931,1.416666667
ENSG00000252778,0,0
ENSG00000252779,0.344827586,0.583333333
ENSG00000252780,0,0
ENSG00000252782,3.931034483,5.416666667
ENSG00000252783,0,0.027777778
ENSG00000252784,0.034482759,0
ENSG00000252785,0.206896552,0.083333333
ENSG00000252786,0,0.055555556
ENSG00000252787,1.620689655,4.777777778
ENSG00000252789,0.206896552,0.027777778
ENSG00000252790,0.344827586,0.25
ENSG00000252791,0,0
ENSG00000252792,1.172413793,0.888888889
ENSG00000252793,0.724137931,0.638888889
ENSG00000252794,0,0.027777778
ENSG00000252795,0.137931034,0.5
ENSG00000252796,0.172413793,0.027777778
ENSG00000252797,0,0
ENSG00000252798,0,0
ENSG00000252799,0,0
ENSG00000252800,0,0
ENSG00000252801,0,0
ENSG00000252802,0.034482759,0.027777778
ENSG00000252803,0,0
ENSG00000252804,0,0
ENSG00000252805,1.206896552,0.083333333
ENSG00000252806,0,0
ENSG00000252807,0,0
ENSG00000252808,11.72413793,16.5
ENSG00000252809,0,0
ENSG00000252810,0,0
ENSG00000252811,0,0
ENSG00000252812,0.275862069,0.305555556
ENSG00000252813,1,0.472222222
ENSG00000252814,0,0
ENSG00000252815,0.034482759,0
ENSG00000252816,0,0
ENSG00000252817,21.65517241,30.66666667
ENSG00000252818,0,0
ENSG00000252819,0.034482759,0
ENSG00000252820,0.034482759,0
ENSG00000252821,2,1.777777778
ENSG00000252822,0,0.027777778
ENSG00000252823,0.034482759,0
ENSG00000252824,0,0
ENSG00000252825,0.034482759,0
ENSG00000252826,0.034482759,0
ENSG00000252827,1.137931034,0.555555556
ENSG00000252828,0,0
ENSG00000252829,0,0.027777778
ENSG00000252830,0,0
ENSG00000252831,0,0
ENSG00000252832,0,0
ENSG00000252833,0,0
ENSG00000252834,0.068965517,0.111111111
ENSG00000252835,122.5172414,186.8055556
ENSG00000252836,0,0
ENSG00000252837,0,0
ENSG00000252838,6.75862069,6.888888889
ENSG00000252839,0.103448276,0.055555556
ENSG00000252840,0,0
ENSG00000252841,0.379310345,0.222222222
ENSG00000252842,0.034482759,0.055555556
ENSG00000252844,0,0.027777778
ENSG00000252845,0,0.25
ENSG00000252846,0.034482759,0.055555556
ENSG00000252847,0.103448276,0.055555556
ENSG00000252848,0,0
ENSG00000252849,0,0
ENSG00000252850,0.034482759,0.027777778
ENSG00000252852,0,0
ENSG00000252853,0.172413793,0.027777778
ENSG00000252854,0,0.222222222
ENSG00000252855,0.068965517,0.083333333
ENSG00000252856,0,0
ENSG00000252857,0,0.027777778
ENSG00000252858,0,0
ENSG00000252859,0.965517241,1.777777778
ENSG00000252860,0.896551724,0.472222222
ENSG00000252861,0,0
ENSG00000252863,0,0
ENSG00000252864,0,0
ENSG00000252865,4.620689655,3.611111111
ENSG00000252866,0.344827586,0.25
ENSG00000252867,0,0.555555556
ENSG00000252868,0,0
ENSG00000252869,0.034482759,0
ENSG00000252870,0,0
ENSG00000252872,0,0
ENSG00000252873,1.103448276,0.25
ENSG00000252874,11.82758621,9.055555556
ENSG00000252876,0,0
ENSG00000252877,0,0
ENSG00000252878,0,0
ENSG00000252879,0.034482759,0
ENSG00000252880,0,0
ENSG00000252881,0.068965517,0.472222222
ENSG00000252882,0,0
ENSG00000252883,0.103448276,0.027777778
ENSG00000252884,0,0
ENSG00000252886,0.034482759,0.027777778
ENSG00000252887,0,0
ENSG00000252888,0,0
ENSG00000252889,0,0
ENSG00000252890,0,0
ENSG00000252891,0,0
ENSG00000252892,1.827586207,2.111111111
ENSG00000252893,1.310344828,2.305555556
ENSG00000252894,0,0
ENSG00000252895,0,0
ENSG00000252896,0,0
ENSG00000252897,0,0
ENSG00000252898,0.034482759,0
ENSG00000252900,0,0
ENSG00000252901,0,0
ENSG00000252902,1.482758621,1.194444444
ENSG00000252903,0,0
ENSG00000252904,0,0.027777778
ENSG00000252905,0,0
ENSG00000252906,3.827586207,3.527777778
ENSG00000252908,11.51724138,7.027777778
ENSG00000252909,0,0
ENSG00000252910,0,0.027777778
ENSG00000252912,0.379310345,0.555555556
ENSG00000252913,0,0
ENSG00000252914,2.24137931,3.333333333
ENSG00000252915,0.137931034,0.277777778
ENSG00000252916,3.862068966,9.277777778
ENSG00000252917,0.068965517,0
ENSG00000252918,0,0
ENSG00000252919,2.689655172,2.972222222
ENSG00000252920,0,0.194444444
ENSG00000252921,0,0
ENSG00000252922,0.137931034,0.083333333
ENSG00000252923,0,0
ENSG00000252925,0.034482759,0.027777778
ENSG00000252927,0.034482759,0
ENSG00000252928,0,0
ENSG00000252929,0.068965517,0
ENSG00000252930,0,0
ENSG00000252931,0,0
ENSG00000252932,0,0.027777778
ENSG00000252933,7.586206897,9.083333333
ENSG00000252934,0,0
ENSG00000252935,0.655172414,1.138888889
ENSG00000252936,0,0
ENSG00000252937,0,0
ENSG00000252940,0.103448276,0.027777778
ENSG00000252941,0.24137931,0.277777778
ENSG00000252942,0,0
ENSG00000252943,0,0.027777778
ENSG00000252944,0,0
ENSG00000252945,0.034482759,0
ENSG00000252946,0.034482759,0.055555556
ENSG00000252947,0.896551724,1.111111111
ENSG00000252948,0,0
ENSG00000252949,0.931034483,3.138888889
ENSG00000252950,0.137931034,0
ENSG00000252951,0,0
ENSG00000252952,0,0
ENSG00000252953,0,0
ENSG00000252955,0,0
ENSG00000252956,0.103448276,0.027777778
ENSG00000252957,0.310344828,0.222222222
ENSG00000252958,0.103448276,0.25
ENSG00000252959,0,0
ENSG00000252960,0.655172414,0.194444444
ENSG00000252961,0,0.027777778
ENSG00000252962,0.206896552,0.111111111
ENSG00000252963,0,0
ENSG00000252964,0,0
ENSG00000252965,15.03448276,12.66666667
ENSG00000252966,0.034482759,0
ENSG00000252968,0.172413793,0
ENSG00000252969,0,0
ENSG00000252970,0,0
ENSG00000252971,0.310344828,0.361111111
ENSG00000252972,0.413793103,0.055555556
ENSG00000252973,0,0
ENSG00000252974,0,0
ENSG00000252975,0,0
ENSG00000252976,0.103448276,0
ENSG00000252977,0,0
ENSG00000252978,0,0
ENSG00000252979,0,0
ENSG00000252980,0.344827586,0.388888889
ENSG00000252981,0.103448276,0.083333333
ENSG00000252982,0.068965517,0.055555556
ENSG00000252983,0,0.083333333
ENSG00000252984,0,0
ENSG00000252985,0.827586207,1.055555556
ENSG00000252986,0,0
ENSG00000252987,0,0.027777778
ENSG00000252988,0,0.083333333
ENSG00000252989,0,0
ENSG00000252990,0,0.027777778
ENSG00000252991,0,0
ENSG00000252992,1.551724138,0.694444444
