Gene ID,Intron Length,Exon Length
10240,962,403
8504,533,256
8507,1979,1254
5629,2753,2641
5628,226,2859
5627,931,859
1243,178,4317
5625,283,734
5624,76,2233
5623,0,6257
5622,120,180
5621,0,1394
5620,1911,1804
8493,2230,2134
8492,0,1319
8491,519,941
8490,622,3187
8497,129,490
8496,1563,1095
8495,0,1469
8494,947,585
8499,1439,827
8498,340,578
13872,2251,153
13873,1828,129
1242,0,58
13874,0,231
13875,0,170
5995,0,653
5994,4075,3940
5997,5215,4484
5996,0,1205
5991,351,427
5990,0,707
5993,1268,1195
5992,85,1063
10246,90,316
11576,0,2309
11575,82,3934
11574,76,13771
5999,0,1412
5998,103,1210
11571,1175,1072
11570,0,566
11867,174,2055
10960,0,434
13335,238,1939
10247,2102,1767
7499,5915,4888
1244,80,580
10244,0,743
6781,4727,4618
6780,122,169
6783,0,287
6782,1027,895
6785,0,1583
6784,0,836
6787,0,1328
6786,0,4268
6789,559,430
6788,0,72
10245,0,2105
10666,0,3248
1246,5074,2876
13544,0,4520
7498,0,2564
245,154,252
244,473,337
247,279,2291
246,0,1544
241,0,1433
240,4582,2308
243,243,477
242,0,332
249,3253,2453
248,6793,6691
12008,582,1318
12009,2665,2340
12006,656,550
12007,1650,1579
12004,285,3758
12005,2720,2455
12002,1113,555
12003,0,1823
12000,2935,1830
12001,4467,2909
7493,0,2822
7490,224,1144
9249,202,3195
9248,214,927
7491,618,526
9539,0,89
9538,0,521
9241,2143,2050
9240,176,1881
9243,0,71
9242,0,1265
9245,505,418
9244,0,2594
9247,0,770
9246,186,1440
3698,1400,605
3699,627,229
1366,2943,2268
3690,0,1169
3691,663,1332
3692,0,3611
3693,0,1709
3694,259,5640
3695,188,2805
3696,90,187
3697,597,2564
9970,4392,4171
2156,74,1779
12750,0,626
1367,0,179
3526,318,222
3527,1410,1072
3524,715,373
3525,22,277
3522,205,768
3523,0,296
3520,315,226
3528,290,202
3529,795,571
1364,0,1562
338,0,3293
11893,124,337
10714,129,145
10715,0,2843
10716,1040,548
10717,1796,1112
10710,665,324
10711,1155,738
2699,79,1729
2698,67,1708
2697,93,1270
2696,488,337
2695,0,674
2694,111,262
2693,0,1655
2692,105,1387
2691,494,415
2690,2744,2243
13754,0,73
13162,135,1483
13558,0,1055
1362,0,152
12264,0,140
13067,2556,1467
13066,33421,33310
13065,0,2354
13064,178,879
13063,1060,418
10953,97,1183
13061,121,2014
13060,0,71
2152,0,212
13069,1015,892
13068,2082,917
1363,1273,1132
11371,2350,1536
10178,1605,837
2153,387,187
1360,3404,3310
10668,6883,6110
13728,293,2777
11289,0,82
1361,0,70
10669,477,713
1142,0,2771
1143,317,999
1140,745,3583
1141,2239,2164
1146,0,1361
1147,702,619
1144,1160,1075
1145,4041,3877
1148,0,2990
1149,40,160
768,104,673
769,0,248
336,0,70
12283,0,611
13553,535,312
1745,0,560
7199,33,1951
7198,0,72
7193,1058,441
7192,88,1390
7191,280,816
7190,104,3115
7197,0,179
7196,0,680
7195,0,72
7194,0,72
6402,0,1043
6403,0,72
766,152,1653
10422,0,890
6400,413,469
767,5104,2960
8538,779,640
8539,865,549
8028,93,4144
6401,0,818
12828,287,2901
12829,198,1485
8022,192,1101
6406,0,71
8020,98,1402
8021,182,699
8026,93,643
8027,3333,3187
8024,237,1167
6407,0,1952
7441,0,221
7440,3470,2940
7443,403,689
7442,0,1379
7445,1284,1165
6404,0,269
7447,352,1645
7446,0,188
7449,1311,852
7448,1808,1726
10423,1382,378
6405,3596,3493
12133,667,541
11857,1005,922
8185,4612,2909
10421,2249,1244
8184,0,188
8187,0,740
8186,5264,2869
10509,84,1705
4282,203,2529
4283,0,722
4280,104,955
4281,1022,700
4286,3506,2456
4287,0,362
4284,91,1237
4285,739,1044
4288,0,674
4289,0,2006
10508,971,384
10170,0,392
12116,99,226
13556,2395,2085
10426,215,801
380,624,283
381,109,643
382,0,2852
383,256,247
384,81,4297
385,107,919
386,282,875
387,222,858
388,86,997
389,210,1854
13555,5533,4307
4758,2498,2395
4759,227,591
10427,0,4052
4750,241,2433
4751,2489,1067
4752,317,462
4753,96,175
4754,0,218
4755,0,704
4756,0,4847
4757,219,381
5872,473,1904
1076,637,608
5870,0,1427
5871,0,2105
5876,629,433
5877,642,415
5874,0,203
1077,160,697
11292,2241,1346
11293,502,475
5878,973,597
5879,551,460
11296,0,395
1074,10774,9441
11294,0,398
11295,0,185
3759,103,3496
3758,0,224
5376,0,5756
3751,433,1498
3750,218,5301
3753,0,1352
3752,0,1496
3755,0,1538
3754,0,1535
3757,339,1040
3756,3397,1595
4633,6230,4125
2191,176,1102
4631,0,1019
4630,704,2326
2194,1380,326
2195,0,425
2196,496,216
2197,1219,759
2198,593,501
2199,0,641
4639,0,1472
4638,0,656
10425,0,81
11740,2783,2692
11741,259,157
11742,0,2150
11743,0,2531
11744,0,2225
11745,1329,1258
11746,0,1169
11747,5062,2154
11748,2830,2728
11749,0,1343
13760,425,594
12431,1087,949
4813,257,169
13459,654,229
13751,1036,964
13003,0,70
4812,247,169
4811,0,683
13298,444,343
13299,1000,657
4810,240,160
168,129,676
169,159,445
164,2574,1781
165,1377,1288
166,107,1057
167,517,355
160,3492,2531
161,77,3115
162,2474,2377
163,0,2054
13456,0,1151
4815,0,740
13651,0,81
4814,0,740
13652,0,3317
6194,74,1162
6195,2968,2409
6196,424,1718
6197,12532,6176
6190,280,1025
6191,327,241
6192,169,1702
6193,131,1084
13654,119,2419
6198,107,1351
6199,1504,746
13457,1299,1162
2734,328,705
2735,0,3380
2736,0,668
2737,0,212
2730,2383,1398
2731,0,1238
2732,543,1633
2733,242,840
13657,136,739
2738,1843,852
2739,0,72
9186,279,313
9187,298,2143
9184,248,789
9185,1490,761
9182,2488,1281
9183,2520,2404
9180,1993,1620
9181,1185,1099
10365,0,1268
8224,229,2680
10367,381,262
10366,0,1355
10361,1662,710
10360,0,560
9188,353,259
8225,0,3959
12129,342,1065
7209,0,3343
7208,91,1228
11617,290,2905
7203,750,7472
7202,88,4588
7201,240,2112
7200,0,4241
7207,0,3389
7206,367,3039
7205,0,95
7204,123,781
6222,822,712
6223,0,395
6220,3433,3331
6221,292,3908
6226,1532,1047
6227,290,1272
6224,0,1733
6225,0,1124
11612,599,6104
6228,2129,1150
6229,3661,2034
11613,0,329
10639,329,777
10638,335,2714
9762,3489,3274
9763,419,1890
9760,87,646
9761,102,637
9766,0,155
9767,492,373
5558,777,396
9765,345,205
10501,118,3634
10500,6944,6859
9768,0,176
9769,0,188
10505,0,599
10504,1405,1282
10502,805,562
10506,211,2872
12122,0,149
3134,404,1068
12125,211,157
12124,8298,4312
809,0,71
808,0,476
11618,704,3096
13453,415,5104
803,2523,1532
802,2058,1569
801,240,1478
800,1724,887
807,0,71
806,263,344
805,2333,2239
804,209,291
10242,0,332
10417,105,796
10688,1524,761
13355,146,1714
10416,0,70
12404,285,214
10415,679,592
11240,6162,5475
8604,185,2634
10414,0,1367
9284,816,483
10413,0,386
10412,1834,1136
5274,0,794
5275,685,610
5276,1373,1459
1776,0,2078
1771,627,453
5271,92,2083
5272,1959,945
1772,473,1115
10410,0,587
1779,3027,2577
1778,3436,2700
10318,373,2749
9492,1704,1036
9287,363,226
10424,1035,925
13318,3544,3228
10228,0,81
10319,156,1678
11943,1461,439
9286,441,345
1551,0,1415
1550,365,1003
1553,361,713
1552,0,548
1555,251,705
3039,0,578
1557,0,2531
1556,348,690
1559,0,809
1558,140,1042
3036,0,209
3037,347,259
3030,98,1198
3031,0,656
3032,4425,4345
3033,0,914
8703,432,180
8702,706,260
8701,1422,1354
8700,132,328
8707,2383,1863
8705,968,874
8704,227,855
8709,2724,1381
8708,0,302
13852,0,319
12676,2987,2538
13850,0,47
13851,0,1208
13856,0,335
13857,71,401
13854,0,710
13855,0,740
13858,0,1175
13859,0,818
5605,104,658
5604,1048,943
5607,2674,1460
5606,122,538
5601,314,268
5600,109,1938
5603,0,1454
5602,230,586
5609,313,1867
5608,582,1129
12671,0,1157
9633,208,654
9634,370,262
9635,5757,3543
9592,2704,2424
9636,68,1480
10682,0,2831
9637,582,478
12670,0,2333
9282,0,1907
13317,0,209
10683,114,832
6424,0,3254
6425,1361,1246
6426,1352,1231
6427,90,868
6420,0,1448
6421,0,1601
6422,2985,2827
6423,2116,1379
6428,439,322
6429,1172,2564
12041,706,568
10680,0,473
10226,914,691
11259,4909,4008
12258,83,694
12045,91,757
10681,0,632
10227,90,5617
10310,328,965
6769,0,1340
6768,0,524
6767,0,1619
6766,248,2055
6765,761,492
6764,274,786
6763,1813,1765
6762,2384,2248
6761,579,229
6760,0,158
9977,136,325
9976,6521,2993
9975,914,829
9974,681,634
9973,203,1482
9972,798,366
9971,378,301
4697,128,6676
9979,2455,2001
9978,374,265
12024,87,2143
12025,0,245
12026,195,2496
11798,67,2131
12020,368,591
12021,0,1315
229,0,3041
228,2296,2005
227,0,1340
226,85,3115
225,86,2671
224,86,2662
10312,638,514
222,1022,186
220,255,2952
10222,824,377
11792,4527,2835
9855,82,163
10685,191,1518
10223,906,817
11394,91,244
13378,282,3435
11794,1598,990
12796,4066,2277
13116,2520,2359
2509,301,241
2508,0,1175
2507,184,732
2506,257,136
2505,1106,675
2504,3136,1824
2503,0,326
2502,0,1529
2501,1000,880
2500,142,2410
5049,695,292
5048,1402,1294
5047,2100,1449
5046,1790,1026
5045,106,840
5044,387,561
5043,1929,1199
5042,0,2192
5041,0,782
5040,1540,530
9515,190,639
9514,750,16639
9517,0,899
9516,0,82
9511,0,212
9510,187,145
9513,0,1130
9512,0,2303
10778,837,558
10779,339,1469
2160,103,319
9518,0,1952
11829,291,1652
11828,2637,1083
11825,0,1715
11824,1746,918
11827,957,483
11826,93,1378
11821,0,3716
11820,0,362
11823,120,2494
11822,91,163
10059,0,389
1256,5034,4344
13089,572,406
13088,2806,2406
1257,2442,1223
13085,0,581
13084,1578,1501
13087,2971,1483
13086,356,1444
13081,115,4054
1254,4650,4537
13083,107,1060
13082,3712,3604
10172,121,1099
0,0,1397
1255,0,857
1520,92,3079
10058,1722,1591
1253,297,4326
3207,62,124
1250,1137,1036
3206,106,1351
1251,420,931
3205,188,867
3204,183,1482
10057,0,713
3203,0,821
3202,1527,1444
10196,0,1790
10197,1312,1195
10194,1270,743
10195,0,2249
10192,482,4728
1997,204,4026
10190,0,1496
10191,0,668
1996,5822,2862
10198,726,622
10199,0,218
10056,85,2686
5188,817,712
1128,1703,590
1129,243,2563
5189,0,73
1120,95,304
1121,0,464
1122,235,673
1123,4155,3594
1124,240,2200
1125,136,891
1126,0,1037
1127,3033,2890
13578,89,4924
10153,632,282
8040,0,728
8041,103,838
8042,0,860
8043,0,1295
8044,772,709
8045,181,1585
8046,425,775
8047,173,1201
8048,853,399
8049,0,2057
12598,1304,906
12599,371,632
8518,1688,1585
8519,2339,1484
10053,0,869
12848,1064,871
12849,107,190
12842,316,2403
12843,0,233
12840,0,72
12841,1891,1590
12846,5884,3263
12847,330,782
12844,724,5211
12845,211,681
13938,0,0
10052,0,2537
10151,121,136
13575,127,2974
2864,4128,4027
10510,77,1204
2865,0,617
13574,1838,1726
10444,0,2348
2868,101,2215
10157,25313,12737
13577,169,1827
10445,3496,3394
4776,0,82
4777,2204,934
4774,427,3500
4775,0,683
4772,0,1100
4773,1414,1318
4770,263,1179
4771,2346,1418
4778,280,1439
4779,1329,738
9992,220,130
5818,0,1583
5819,3319,1992
10155,4523,2138
5810,0,326
5811,0,2846
5812,90,2032
5813,0,176
5814,0,179
5815,0,2840
5816,749,259
5817,85,2146
12659,4210,2957
10354,0,72
12517,258,4194
10355,0,1334
4619,3592,1521
4618,0,4328
13500,6479,6331
4610,0,80
13502,406,576
4612,0,1061
4615,12766,6690
4614,2438,781
4617,500,988
4616,0,899
12940,95,2152
2705,94,4525
7424,0,4859
7152,0,1130
2704,167,3006
13573,93,2203
2707,0,1643
10441,0,1013
146,2128,1176
5458,0,2690
144,405,1010
145,3642,3556
142,2069,1921
143,2076,1921
140,3126,2439
5459,249,945
4884,94,163
148,0,131
149,94,604
4886,246,160
13572,0,374
2702,204,1330
10442,1046,717
10567,96,1627
13626,0,536
3092,517,571
11981,367,190
3342,0,3650
5451,383,663
10443,1730,1007
5452,3747,3652
2712,1091,988
2713,1652,1543
2710,4554,3987
2711,0,1916
2716,327,244
2717,765,4213
2714,0,1397
2715,0,1958
3346,0,71
2718,1963,1241
2719,0,1760
5455,0,767
7221,93,658
7220,0,764
7223,7881,3967
7222,910,793
7225,405,4000
3344,627,1918
7227,0,73
7226,0,59
7229,90,949
7228,1599,667
9166,428,1153
3345,276,5054
9160,205,2989
9161,0,71
7959,48,280
7958,101,376
9174,0,638
11770,226,3666
10686,179,1551
10687,935,793
6248,0,3443
6249,120,1756
10684,81,5266
13388,0,209
6240,667,514
6241,6960,3490
6242,2901,1679
6243,0,2189
6244,5956,2961
6245,60,1489
6246,1092,1021
6247,74,1669
10527,3126,1833
10526,304,438
10525,337,346
10524,1373,1309
10523,0,134
10522,1013,163
10521,1404,1315
10520,209,780
10516,1283,1138
10704,86,4066
10529,3295,2619
10528,105,208
9708,294,1056
9709,20,2764
9700,4144,1173
9701,105,1033
9702,81,1126
9703,309,420
9704,1571,1453
9705,360,1052
9706,0,2768
9707,172,3864
8871,1826,1485
8870,2321,1478
8873,0,611
8872,1807,1482
8875,240,1167
8874,0,1280
8877,1846,1209
8876,1150,453
8879,1675,1585
8878,0,2948
10703,0,563
13315,0,82
12632,1184,1009
829,39,196
828,0,218
13314,0,1208
825,777,457
824,0,140
827,81,334
826,0,482
821,0,212
820,0,458
823,278,313
822,4240,2411
8163,260,876
13316,0,71
12637,0,1376
8162,4589,3262
13311,343,2826
12636,1499,1017
8161,1744,1029
13310,126,199
12639,2390,1247
8160,2736,1856
13313,0,3126
12638,484,4332
8167,342,1451
13312,99,430
8166,2795,941
5252,0,1979
5253,343,1479
5250,219,2139
5251,2377,1617
5256,0,1106
5257,5061,4972
5254,0,2996
5255,3215,2280
10206,360,211
5258,0,155
5259,258,3443
12268,633,334
13940,0,0
12269,1676,935
13941,0,0
13942,0,0
13943,0,0
10207,1947,1846
11638,0,2918
13945,0,0
11120,3185,1828
10750,0,1085
11122,0,3107
10854,174,990
11124,119,1384
11125,986,4090
11126,203,2452
10751,0,1208
11128,0,440
5942,140,295
13947,0,0
9579,74,3184
3018,1458,375
3019,0,71
7920,103,1168
11508,0,2006
11639,5935,5830
3012,0,122
3013,0,78
3010,0,1739
3011,0,2300
3016,0,761
3017,0,71
3014,1692,144
3015,0,761
8729,870,4475
8728,89,385
10756,0,1223
11507,0,3377
8721,1393,1294
8720,77,184
8723,0,929
8722,2173,1259
8725,168,2028
8724,0,410
8727,2011,1208
8726,188,1290
4189,36,1411
4188,291,3669
10702,395,259
4181,541,8972
4180,6032,3804
4183,0,140
4182,117,1090
4185,0,1094
4184,0,71
4187,0,1622
4186,0,71
5663,0,1874
5662,1819,1467
5661,0,914
5660,0,407
5667,1816,1259
5666,305,117
5665,5989,5908
5664,2316,1310
12139,854,430
5669,242,956
5668,3089,3003
10202,2529,1854
10333,0,2972
10539,0,383
9385,1319,909
11801,0,2834
10203,0,1463
11800,0,275
10330,2636,2283
9386,0,1493
10200,0,284
11,41,163
10,0,197
13,1573,405
12,0,380
15,0,587
14,468,2019
17,687,2059
16,197,2904
19,0,497
18,0,137
6408,3986,3074
6409,237,252
8181,1026,528
8180,69,913
8183,566,503
8182,0,191
7764,355,1965
7765,67,331
7766,4835,3095
7767,0,95
7760,1620,1513
7761,0,128
10201,855,812
7768,229,537
7769,250,163
3904,294,1590
3905,5935,4395
3906,84,11290
3907,0,3539
3900,209,780
3901,0,1130
3902,0,1124
3903,0,1592
3908,226,199
3909,183,2418
6745,0,692
6744,293,3212
6747,495,376
6746,532,430
6741,0,146
6740,0,1127
6743,2393,1298
6742,398,622
11637,0,350
6749,0,458
6748,1418,711
10337,253,3229
9710,676,514
9716,2263,2173
9381,0,623
9959,2023,1104
9958,2373,1556
9955,216,3700
9954,0,515
9957,0,2501
9956,255,196
9951,0,1373
9950,0,2066
9953,128,310
9952,2115,2014
201,0,155
200,140,1513
203,0,1415
202,0,122
205,0,191
204,0,1229
207,0,70
206,0,395
209,2110,2008
208,0,2900
830,0,1130
9382,255,1029
12042,124,1858
12043,1060,967
12040,81,544
831,0,73
12046,656,523
12047,7271,5243
12044,3066,1292
11631,0,1682
836,0,1076
12048,781,411
12049,172,834
10335,1364,620
837,2052,1227
834,1312,1246
835,1316,1180
9383,0,1148
11632,0,1613
8885,216,1920
8886,606,2293
8887,335,2374
8880,276,1502
8881,1330,903
11633,0,1628
3658,255,367
3659,475,2033
12186,3436,1731
3654,0,45
3655,0,43
3656,320,248
3657,1712,800
3650,0,1646
3651,1175,396
3652,127,5164
3653,0,1505
2525,94,5515
2524,4848,4570
2527,91,166
2526,4573,2955
2521,166,3090
2520,2608,1833
2523,73,4957
2522,174,5671
2529,1524,1306
2528,1089,939
11465,0,449
11464,0,140
11467,141,769
11466,79,1540
11461,0,2072
11460,4235,4114
11463,0,2369
11462,0,773
12180,0,1148
11469,0,764
11468,0,713
5065,0,66
5064,0,66
5067,0,2135
5066,255,652
5061,1959,1590
5060,180,492
5063,200,1542
5062,260,291
5069,8445,4183
5068,2441,2359
10787,783,4092
10339,0,509
13770,1093,1021
12134,18490,9395
4408,570,2177
4409,0,392
4404,106,265
4405,1438,1309
4406,2495,2398
4407,0,1973
4400,76,955
4401,0,245
4402,0,308
4403,0,248
928,87,907
929,0,1745
9571,3873,2756
9570,3996,3528
9577,0,1613
9576,928,841
9575,915,790
9574,197,2514
920,731,346
921,0,467
922,132,4462
923,10875,8537
924,2783,1496
925,80,691
926,972,853
927,0,305
5393,0,683
5392,0,72
5391,0,1355
5390,0,3434
5397,0,421
5396,93,601
5395,0,1085
5394,777,679
11803,179,1701
11802,155,304
5399,2513,2404
5398,0,1760
11807,231,1499
11806,569,448
11805,349,2327
11804,66,5950
10334,495,5214
7451,232,1591
12826,150,6387
8991,186,2271
12827,0,1094
784,0,251
785,0,3143
786,0,1334
787,0,72
780,0,200
781,394,1618
782,1116,994
783,330,4558
788,910,805
789,153,1765
9399,1635,818
2357,339,265
12820,0,3725
13597,1021,916
12270,0,179
10789,5014,4918
12821,0,1007
13596,0,251
1371,349,4025
12273,65,289
7159,930,835
1370,0,773
7157,286,178
7156,927,835
7155,97,520
7154,149,1348
7153,82,1645
405,721,2149
7151,750,2794
7150,710,520
404,0,2915
403,0,140
8602,99,973
402,108,1066
12860,3705,1765
8546,161,3361
12862,1037,904
12863,136,712
12864,1806,529
401,0,1970
8068,2526,2007
8069,3576,3147
8066,632,1821
8067,198,3207
8064,413,1199
1376,0,2621
8062,589,134
8063,609,309
8060,1928,966
8061,1142,846
7485,0,143
7484,1518,1408
7487,0,2144
7486,101,439
7481,0,1448
7480,929,558
7483,175,945
7482,0,3065
8603,3837,2280
9393,562,439
7489,948,460
7488,0,506
9392,0,2156
2899,109,490
2898,217,193
2895,0,1139
2894,87,274
2897,300,1353
2896,0,1754
2891,0,1715
2890,101,1036
2893,0,1406
2892,1892,1750
1106,2109,199
1107,0,767
1104,196,909
1105,5227,5098
1102,0,72
1103,0,71
1100,0,3143
1727,2065,1939
13353,188,2343
1458,84,802
1459,297,1499
1108,203,687
1109,0,1526
12853,1688,1269
1725,106,672
13592,30,226
1722,0,770
5240,2259,1122
1894,568,787
8601,1029,931
5243,377,2507
1895,1793,742
5242,3611,3517
1896,598,259
1897,7048,5263
13591,0,446
1890,1166,627
1837,0,872
3732,80,1405
13136,289,175
1892,0,1709
12276,353,1628
1893,203,990
2136,0,842
10243,0,191
4922,0,81
13132,90,1105
4693,139,648
4920,1861,1284
4798,0,1667
4799,0,2762
4794,3183,3085
4795,0,443
4796,0,70
4797,1324,500
4790,100,166
4791,181,1005
4792,78,1174
4926,0,1175
5836,504,1997
5837,101,664
5834,394,1242
5835,238,921
5832,117,526
2130,2350,1509
5830,2061,1346
5831,1506,1354
11256,0,1541
11257,4489,2400
11254,560,545
2131,231,1560
11252,1021,681
11253,0,3092
5838,125,1030
5839,2136,1906
13588,0,974
13723,1861,153
13589,966,859
13724,228,3465
13725,0,1496
13876,0,95
13726,3867,3083
13727,1697,957
11784,324,2759
11785,0,122
11786,214,864
11787,0,3026
11781,2818,1726
11782,105,1249
11783,2097,1352
11788,0,72
11789,0,390
13877,0,406
2668,1513,1177
4,0,254
2669,301,1613
6901,0,248
10650,100,6628
8891,3271,1736
12789,0,73
12788,0,119
12781,0,564
12780,106,3184
12783,1440,1357
12782,0,70
12785,460,760
12784,3872,3769
12787,349,8997
8890,0,1814
2778,0,638
2779,89,634
4899,885,766
10322,450,401
10325,7008,5700
10324,0,383
10327,83,979
10070,0,560
2770,118,844
2771,0,1055
2772,0,1076
4890,540,4406
2774,240,1542
2775,1367,1282
2776,0,740
2777,111,760
9498,0,1388
9499,0,1838
9148,0,479
3286,4751,4660
7979,6115,2553
7978,0,1553
7975,377,343
7974,2869,2337
7977,0,1958
7976,2008,1122
7971,478,192
7970,1965,1229
7973,194,780
7972,4413,2393
6266,0,3302
6267,1681,1092
6264,99,853
6265,0,485
6262,5601,3357
6263,0,884
6260,1224,1120
6261,2489,2413
5167,348,1316
6268,4792,2591
3008,864,535
10079,7348,4209
10078,89,2374
9726,675,2546
9727,708,2498
9724,116,1318
9725,444,2260
9722,109,1681
9723,208,757
9720,0,1025
9721,130,351
10241,5784,5695
9728,605,2683
9729,317,591
1589,605,3230
7528,94,2320
847,0,176
846,105,847
3465,118,2170
844,0,371
843,238,330
842,87,1966
841,506,1239
840,269,178
8897,3775,3667
8896,209,1233
8895,320,1856
7158,95,178
8893,208,990
8892,553,332
849,301,611
848,0,368
4902,952,435
2406,563,3126
4905,834,463
2407,1659,866
1585,0,71
5238,1209,1099
1738,106,2191
1731,2101,2032
1730,483,2276
1733,6243,4110
5233,0,2855
1735,2020,1927
5235,0,680
5236,0,674
1736,3015,2923
13126,0,1136
13127,883,435
13124,2333,1061
13125,453,319
13122,0,1172
13123,0,1709
13120,161,2100
13121,1490,795
13128,728,637
13129,733,640
12854,3499,2370
3070,6211,4428
3071,0,1412
1597,0,6134
1596,2719,1284
3074,103,373
3075,494,367
1593,0,296
3077,0,1631
3078,0,4142
3079,405,1012
1599,1267,1174
1598,97,1051
12712,0,1334
12713,0,81
4906,427,1103
12710,0,1064
2402,432,1022
12711,0,81
12716,421,1358
12717,0,716
13400,0,419
10331,3572,3475
11615,0,893
12715,326,151
11884,0,1214
2403,369,825
5649,0,503
5648,1940,1488
12491,0,1991
5641,572,424
5640,105,1363
5643,0,2108
5642,471,288
5645,251,1317
5644,0,2039
5647,223,585
5646,231,5697
12719,3375,3289
12866,0,1085
12867,3183,3094
12868,0,1079
12490,315,643
12869,0,72
8065,2079,1401
12132,0,338
13171,0,710
4826,0,1580
12493,603,454
10973,475,394
489,187,555
488,74,271
487,182,1860
486,236,160
485,198,1695
484,984,404
483,144,3028
482,89,1336
481,0,377
480,366,6740
6468,0,1208
6469,1867,1747
6460,181,2172
6461,2488,1905
6462,2195,1126
6463,103,2929
6464,473,253
4827,1882,941
6466,0,446
6467,776,667
7742,76,262
7743,82,262
7740,98,262
7741,85,262
7746,96,3379
7747,92,184
7744,5265,4638
7745,0,1145
7748,68,178
7749,1028,961
11611,3825,3278
3922,2277,1311
3923,106,1279
3920,40,217
3921,2268,2182
3926,1067,739
3927,344,304
3924,178,948
3925,816,733
3928,0,3677
3929,0,365
12495,0,1247
6723,0,563
6722,0,311
6721,94,1387
6720,323,223
6727,4716,4152
6726,1752,1645
6725,3433,2982
6724,0,152
10299,2023,1927
6729,0,368
6728,3096,2601
8309,108,172
8308,100,172
5655,842,1494
12494,0,389
12159,137,1153
9939,562,451
9938,274,181
9933,2933,1733
9932,2985,1760
9931,1050,907
9930,2522,1792
9937,1841,1434
9936,7850,7690
9935,3758,3664
9934,1146,1081
13498,134,616
12497,0,170
6099,6803,6727
6098,0,194
10293,0,1046
6091,537,448
6090,197,1764
6093,5523,3998
6092,4585,4188
6095,0,2348
6094,342,3435
6097,153,406
6096,1120,886
10350,544,457
13499,1039,919
12806,257,1074
12496,0,73
10351,38,160
12807,7018,6931
3678,290,1446
3679,1943,1801
3672,144,3324
3673,778,447
3670,1445,1330
3671,340,5368
3676,318,675
3677,2734,2569
3674,80,3505
3675,1745,1101
2543,1470,1384
2542,0,1859
2541,283,750
2540,2466,1912
2547,919,3434
2546,0,359
2545,322,1365
2544,100,745
2549,435,3305
2548,1314,708
1456,213,618
11443,0,1274
11442,0,2373
11441,878,369
1457,117,811
11447,2502,1685
11446,1502,1381
11445,101,2119
11444,81,159
1450,211,1215
11449,4028,3805
11448,1587,1495
12805,3172,3031
1451,5480,4586
5003,635,526
3581,121,205
3582,343,1001
3583,4212,1942
3584,1307,1177
3585,168,124
3586,620,526
3587,1947,1065
3588,107,1945
3589,2604,2503
5009,1689,1597
1101,0,1334
12594,3531,1982
12213,2054,1933
13958,0,81
12802,5992,5475
8747,0,1826
902,0,1106
903,0,2189
900,1308,1228
901,0,2879
906,0,1340
907,4754,2738
904,0,71
905,0,71
4422,103,3067
4423,0,2363
908,462,1586
909,85,3097
4426,83,4768
4427,0,1943
4424,0,935
4425,3057,2021
9559,86,279
9558,1547,852
9551,0,2678
9550,105,208
9553,0,1298
9552,266,187
8746,181,838
9554,822,1536
9557,425,6710
9556,0,551
12150,544,361
12596,2051,1954
13493,0,281
12800,118,151
12151,0,203
12931,370,1738
12597,284,477
12210,3565,3292
3293,48,343
13490,97,3106
12801,617,229
12590,0,1877
10358,105,3037
13491,115,1561
8743,135,421
13037,122,976
12591,763,239
13609,0,791
13798,332,288
10359,0,72
8934,0,263
8935,0,554
8936,0,152
8937,377,310
8742,0,695
8931,2131,1530
7824,2006,1906
8933,300,1877
11869,181,2697
11868,145,493
8938,0,5774
8939,0,2300
12592,0,944
12131,1608,1534
12215,76,1750
13497,0,548
7175,2120,1214
7174,100,6451
7177,297,2022
7176,0,2120
7171,112,1489
7170,6444,4166
7173,3796,3471
7172,118,2125
7179,300,1325
7178,0,1130
12593,204,768
2916,1119,1021
718,0,2477
13494,170,2349
1696,84,1963
1697,113,2929
1694,3510,2267
1695,4683,4295
1692,0,72
1693,0,1559
1690,0,3143
1691,0,1334
1698,534,3409
1699,526,3409
13950,0,72
12888,4283,4138
12889,0,746
12886,259,387
12887,2598,2061
12884,2041,1650
11592,1859,996
12882,3461,2435
12883,4774,2789
12880,1300,1120
12881,2705,1943
12468,2159,2377
12469,0,239
1472,727,9590
1473,3003,2424
1471,4706,2417
1476,187,1113
1477,2712,2112
1474,76,1978
1475,646,9559
1478,0,1853
1479,0,2027
12466,0,1862
12467,0,2897
12808,365,905
12460,0,419
12461,1972,1022
4228,96,292
4229,3736,3490
8624,2423,1390
4224,344,274
4225,370,289
4226,0,2381
4227,98,280
4220,182,2100
4221,2303,1950
4222,0,1889
4223,398,280
24,0,260
25,0,2159
26,218,768
27,0,137
20,0,206
21,0,230
22,0,479
23,0,296
28,0,317
29,0,2264
5588,863,787
5589,2635,1431
8625,92,2611
1069,423,10600
1068,263,2493
11274,382,480
11275,205,573
11276,3293,3109
11277,1075,1000
11270,0,2447
11271,2229,1491
11272,1853,1393
11273,133,217
13683,109,811
13682,0,2402
13681,0,1829
13680,71,253
11278,0,933
11279,3122,1709
13685,0,1526
13684,0,749
10434,0,398
1061,0,2108
13791,0,545
1060,750,640
1063,0,2927
4923,194,3078
1065,87,817
13398,0,90
1064,1204,1063
13790,0,695
1067,0,2012
1066,1042,967
12137,0,428
12310,0,1142
2288,0,143
2289,2070,330
2280,256,181
2281,267,184
2282,86,156
